INSTID,UKPRN,"Region 
of provider",HE provider ,"Unit of 
assessment number",Unit of assessment name,"Multiple 
submission letter","Scaled FTE 
of eligible staff",
0075,10005790,YORH,Sheffield Hallam University,20,Law,Z,53,
0075,10005790,YORH,Sheffield Hallam University,22,Social Work and Social Policy,Z,35,
0075,10005790,YORH,Sheffield Hallam University,25,Education,Z,193,
0075,10005790,YORH,Sheffield Hallam University,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,127,
0075,10005790,YORH,Sheffield Hallam University,28,Modern Languages and Linguistics,Z,10,
0075,10005790,YORH,Sheffield Hallam University,29,English Language and Literature,Z,37,
0075,10005790,YORH,Sheffield Hallam University,30,History,Z,15,
0075,10005790,YORH,Sheffield Hallam University,34,"Art and Design: History, Practice and Theory",Z,87,
0075,10005790,YORH,Sheffield Hallam University,35,"Music, Drama, Dance and Performing Arts",Z,10,
0075,10005790,YORH,Sheffield Hallam University,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,65,
0159,10007157,YORH,The University of Sheffield,01,Clinical Medicine,Z,83,
0159,10007157,YORH,The University of Sheffield,02,"Public Health, Health Services and Primary Care",Z,98,
0159,10007157,YORH,The University of Sheffield,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",A,59,
0159,10007157,YORH,The University of Sheffield† ,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",B,116,
0159,10007157,YORH,The University of Sheffield,04,"Psychology, Psychiatry and Neuroscience",Z,47,
0159,10007157,YORH,The University of Sheffield,05,Biological Sciences,Z,49,
0159,10007157,YORH,The University of Sheffield,07,Earth Systems and Environmental Sciences,Z,29,
0159,10007157,YORH,The University of Sheffield,08,Chemistry,Z,35,
0159,10007157,YORH,The University of Sheffield,09,Physics,Z,37,
0159,10007157,YORH,The University of Sheffield,10,Mathematical Sciences,Z,43,
0159,10007157,YORH,The University of Sheffield,11,Computer Science and Informatics,Z,37,
0159,10007157,YORH,The University of Sheffield,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",A,55,
0159,10007157,YORH,The University of Sheffield,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",B,34,
0159,10007157,YORH,The University of Sheffield† ,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,40,
0159,10007157,YORH,The University of Sheffield† ,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,39,
0159,10007157,YORH,The University of Sheffield,14,Civil and Construction engineering,Z,39,
0159,10007157,YORH,The University of Sheffield,15,General Engineering,Z,26,
0159,10007157,YORH,The University of Sheffield,16,"Architecture, Built Environment and Planning",Z,56,
0159,10007157,YORH,The University of Sheffield,17,"Geography, Environmental Studies and Archaeology",A,23,
0159,10007157,YORH,The University of Sheffield,17,"Geography, Environmental Studies and Archaeology",B,35,
0159,10007157,YORH,The University of Sheffield,18,Economics and Econometrics,Z,26,
0159,10007157,YORH,The University of Sheffield,19,Business and Management Studies,Z,63,
0159,10007157,YORH,The University of Sheffield,20,Law,Z,40,
0159,10007157,YORH,The University of Sheffield,21,Politics and International Studies,Z,24,
0159,10007157,YORH,The University of Sheffield,22,Social Work and Social Policy,Z,29,
0159,10007157,YORH,The University of Sheffield,25,Education,Z,25,
0159,10007157,YORH,The University of Sheffield,27,Area Studies,Z,26,
0159,10007157,YORH,The University of Sheffield,28,Modern Languages and Linguistics,A,36,
0159,10007157,YORH,The University of Sheffield,28,Modern Languages and Linguistics,B,9,
0159,10007157,YORH,The University of Sheffield,29,English Language and Literature,Z,50,
0159,10007157,YORH,The University of Sheffield,30,History,Z,30,
0159,10007157,YORH,The University of Sheffield,32,Philosophy,Z,20,
0159,10007157,YORH,The University of Sheffield,33,Theology and Religious Studies,Z,6,
0159,10007157,YORH,The University of Sheffield,35,"Music, Drama, Dance and Performing Arts",Z,12,
0159,10007157,YORH,The University of Sheffield,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,29,
0037,10006022,SEAS,Southampton Solent University,02,"Public Health, Health Services and Primary Care",Z,5,
0037,10006022,SEAS,Southampton Solent University,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,1,
0037,10006022,SEAS,Southampton Solent University,04,"Psychology, Psychiatry and Neuroscience",Z,16,
0037,10006022,SEAS,Southampton Solent University,05,Biological Sciences,Z,1,
0037,10006022,SEAS,Southampton Solent University,10,Mathematical Sciences,Z,2,
0037,10006022,SEAS,Southampton Solent University,11,Computer Science and Informatics,Z,22,
0037,10006022,SEAS,Southampton Solent University,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Z,11,
0037,10006022,SEAS,Southampton Solent University,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Z,12,
0037,10006022,SEAS,Southampton Solent University,14,Civil and Construction engineering,Z,2,
0037,10006022,SEAS,Southampton Solent University,15,General Engineering,Z,81,
0037,10006022,SEAS,Southampton Solent University,16,"Architecture, Built Environment and Planning",Z,10,
0037,10006022,SEAS,Southampton Solent University,17,"Geography, Environmental Studies and Archaeology",Z,5,
0037,10006022,SEAS,Southampton Solent University,18,Economics and Econometrics,Z,1,
0037,10006022,SEAS,Southampton Solent University,19,Business and Management Studies,Z,68,
0037,10006022,SEAS,Southampton Solent University,20,Law,Z,4,
0037,10006022,SEAS,Southampton Solent University,22,Social Work and Social Policy,Z,25,
0037,10006022,SEAS,Southampton Solent University,23,Sociology,Z,9,
0037,10006022,SEAS,Southampton Solent University,25,Education,Z,5,
0037,10006022,SEAS,Southampton Solent University,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,36,
0037,10006022,SEAS,Southampton Solent University,28,Modern Languages and Linguistics,Z,4,
0037,10006022,SEAS,Southampton Solent University,29,English Language and Literature,Z,6,
0037,10006022,SEAS,Southampton Solent University,32,Philosophy,Z,1,
0037,10006022,SEAS,Southampton Solent University,34,"Art and Design: History, Practice and Theory",Z,94,
0037,10006022,SEAS,Southampton Solent University,35,"Music, Drama, Dance and Performing Arts",Z,29,
0037,10006022,SEAS,Southampton Solent University,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,82,
0160,10007158,SEAS,The University of Southampton,01,Clinical Medicine,Z,168,
0160,10007158,SEAS,The University of Southampton,02,"Public Health, Health Services and Primary Care",Z,10,
0160,10007158,SEAS,The University of Southampton,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,35,
0160,10007158,SEAS,The University of Southampton,04,"Psychology, Psychiatry and Neuroscience",Z,38,
0160,10007158,SEAS,The University of Southampton,05,Biological Sciences,Z,40,
0160,10007158,SEAS,The University of Southampton,07,Earth Systems and Environmental Sciences,Z,67,
0160,10007158,SEAS,The University of Southampton,08,Chemistry,Z,44,
0160,10007158,SEAS,The University of Southampton,09,Physics,Z,41,
0160,10007158,SEAS,The University of Southampton,10,Mathematical Sciences,Z,58,
0160,10007158,SEAS,The University of Southampton,11,Computer Science and Informatics,Z,51,
0160,10007158,SEAS,The University of Southampton,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Z,87,
0160,10007158,SEAS,The University of Southampton,15,General Engineering,Z,191,
0160,10007158,SEAS,The University of Southampton,17,"Geography, Environmental Studies and Archaeology",A,21,
0160,10007158,SEAS,The University of Southampton,17,"Geography, Environmental Studies and Archaeology",B,34,
0160,10007158,SEAS,The University of Southampton,18,Economics and Econometrics,Z,28,
0160,10007158,SEAS,The University of Southampton,19,Business and Management Studies,Z,56,
0160,10007158,SEAS,The University of Southampton,20,Law,Z,38,
0160,10007158,SEAS,The University of Southampton,21,Politics and International Studies,Z,16,
0160,10007158,SEAS,The University of Southampton,22,Social Work and Social Policy,Z,43,
0160,10007158,SEAS,The University of Southampton,25,Education,Z,25,
0160,10007158,SEAS,The University of Southampton,28,Modern Languages and Linguistics,Z,31,
0160,10007158,SEAS,The University of Southampton,29,English Language and Literature,Z,34,
0160,10007158,SEAS,The University of Southampton,30,History,Z,35,
0160,10007158,SEAS,The University of Southampton,32,Philosophy,Z,13,
0160,10007158,SEAS,The University of Southampton,34,"Art and Design: History, Practice and Theory",Z,12,
0160,10007158,SEAS,The University of Southampton,35,"Music, Drama, Dance and Performing Arts",Z,24,
0077,10006299,WMID,Staffordshire University,04,"Psychology, Psychiatry and Neuroscience",Z,14,
0077,10006299,WMID,Staffordshire University,11,Computer Science and Informatics,Z,8,
0077,10006299,WMID,Staffordshire University,15,General Engineering,Z,8,
0077,10006299,WMID,Staffordshire University,19,Business and Management Studies,Z,7,
0077,10006299,WMID,Staffordshire University,25,Education,Z,7,
0077,10006299,WMID,Staffordshire University,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,13,
0077,10006299,WMID,Staffordshire University,34,"Art and Design: History, Practice and Theory",Z,10,
0077,10006299,WMID,Staffordshire University,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,14,
0014,10037449,SWES,University of St Mark and St John,N/A,UoA not recorded,Not recorded,93,
0210,10014001,EAST,University Campus Suffolk,N/A,UoA not recorded,Not recorded,162,
0078,10007159,NEAS,The University of Sunderland,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,71,
0078,10007159,NEAS,The University of Sunderland,11,Computer Science and Informatics,Z,34,
0078,10007159,NEAS,The University of Sunderland,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Z,13,
0078,10007159,NEAS,The University of Sunderland,19,Business and Management Studies,Z,33,
0078,10007159,NEAS,The University of Sunderland,20,Law,Z,10,
0078,10007159,NEAS,The University of Sunderland,22,Social Work and Social Policy,Z,45,
0078,10007159,NEAS,The University of Sunderland,25,Education,Z,48,
0078,10007159,NEAS,The University of Sunderland,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,21,
0078,10007159,NEAS,The University of Sunderland,29,English Language and Literature,Z,12,
0078,10007159,NEAS,The University of Sunderland,30,History,Z,8,
0078,10007159,NEAS,The University of Sunderland,34,"Art and Design: History, Practice and Theory",Z,41,
0078,10007159,NEAS,The University of Sunderland,35,"Music, Drama, Dance and Performing Arts",Z,5,
0078,10007159,NEAS,The University of Sunderland,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,37,
0161,10007160,SEAS,The University of Surrey,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,104,
0161,10007160,SEAS,The University of Surrey,04,"Psychology, Psychiatry and Neuroscience",Z,33,
0161,10007160,SEAS,The University of Surrey,06,"Agriculture, Veterinary and Food Science",Z,1,
0161,10007160,SEAS,The University of Surrey,09,Physics,Z,31,
0161,10007160,SEAS,The University of Surrey,10,Mathematical Sciences,Z,31,
0161,10007160,SEAS,The University of Surrey,11,Computer Science and Informatics,Z,21,
0161,10007160,SEAS,The University of Surrey,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Z,94,
0161,10007160,SEAS,The University of Surrey,15,General Engineering,Z,69,
0161,10007160,SEAS,The University of Surrey,18,Economics and Econometrics,Z,25,
0161,10007160,SEAS,The University of Surrey,19,Business and Management Studies,Z,74,
0161,10007160,SEAS,The University of Surrey,20,Law,Z,21,
0161,10007160,SEAS,The University of Surrey,21,Politics and International Studies,Z,14,
0161,10007160,SEAS,The University of Surrey,23,Sociology,Z,25,
0161,10007160,SEAS,The University of Surrey,25,Education,Z,5,
0161,10007160,SEAS,The University of Surrey,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,22,
0161,10007160,SEAS,The University of Surrey,29,English Language and Literature,Z,28,
0161,10007160,SEAS,The University of Surrey,35,"Music, Drama, Dance and Performing Arts",Z,29,
0162,10007806,SEAS,The University of Sussex,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,33,
0162,10007806,SEAS,The University of Sussex,04,"Psychology, Psychiatry and Neuroscience",Z,59,
0162,10007806,SEAS,The University of Sussex,05,Biological Sciences,Z,62,
0162,10007806,SEAS,The University of Sussex,08,Chemistry,Z,18,
0162,10007806,SEAS,The University of Sussex,09,Physics,Z,37,
0162,10007806,SEAS,The University of Sussex,10,Mathematical Sciences,Z,22,
0162,10007806,SEAS,The University of Sussex,11,Computer Science and Informatics,Z,25,
0162,10007806,SEAS,The University of Sussex,15,General Engineering,Z,21,
0162,10007806,SEAS,The University of Sussex,17,"Geography, Environmental Studies and Archaeology",Z,26,
0162,10007806,SEAS,The University of Sussex,18,Economics and Econometrics,Z,24,
0162,10007806,SEAS,The University of Sussex,19,Business and Management Studies,Z,68,
0162,10007806,SEAS,The University of Sussex,20,Law,Z,40,
0162,10007806,SEAS,The University of Sussex,21,Politics and International Studies,Z,26,
0162,10007806,SEAS,The University of Sussex,22,Social Work and Social Policy,Z,16,
0162,10007806,SEAS,The University of Sussex,23,Sociology,Z,16,
0162,10007806,SEAS,The University of Sussex,24,Anthropology and Development Studies,Z,21,
0162,10007806,SEAS,The University of Sussex,25,Education,Z,23,
0162,10007806,SEAS,The University of Sussex,27,Area Studies,Z,17,
0162,10007806,SEAS,The University of Sussex,28,Modern Languages and Linguistics,Z,3,
0162,10007806,SEAS,The University of Sussex,29,English Language and Literature,Z,44,
0162,10007806,SEAS,The University of Sussex,30,History,Z,26,
0162,10007806,SEAS,The University of Sussex,32,Philosophy,Z,13,
0162,10007806,SEAS,The University of Sussex,34,"Art and Design: History, Practice and Theory",Z,12,
0162,10007806,SEAS,The University of Sussex,35,"Music, Drama, Dance and Performing Arts",Z,5,
0162,10007806,SEAS,The University of Sussex,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,31,
0079,10007161,NEAS,Teesside University,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,202,
0079,10007161,NEAS,Teesside University,04,"Psychology, Psychiatry and Neuroscience",Z,30,
